time,altitude,azimuth,sza,doy
2019-06-01 16:14:00+00:00,68.95991608127632,160.78053577407235,21.04008391872368,152
2019-06-01 16:15:00+00:00,69.01999003882682,161.4043719896759,20.98000996117318,152
2019-06-01 16:16:00+00:00,69.07814922179779,162.03130245271458,20.921850778202213,152
2019-06-01 16:17:00+00:00,69.13437729473242,162.66125167481272,20.865622705267583,152
2019-06-01 16:18:00+00:00,69.1886582920639,163.294141064118,20.811341707936094,152
2019-06-01 16:19:00+00:00,69.2409766383917,163.92988895753044,20.7590233616083,152
2019-06-01 16:20:00+00:00,69.29131716782648,164.56841065440483,20.708682832173523,152
2019-06-01 16:21:00+00:00,69.33966514380299,165.20961845664763,20.66033485619701,152
2019-06-01 16:22:00+00:00,69.38600627855986,165.85342172280681,20.61399372144014,152
2019-06-01 16:23:00+00:00,69.4303267521708,166.49972692312676,20.5696732478292,152
2019-06-01 16:24:00+00:00,69.4726132316993,167.148437709274,20.5273867683007,152
2019-06-01 16:25:00+00:00,69.5128528891505,167.79945497918203,20.487147110849506,152
2019-06-01 16:26:00+00:00,69.55103341982091,168.4526769615931,20.44896658017909,152
2019-06-01 16:27:00+00:00,69.5871430832522,169.107999741594,20.4128569167478,152
2019-06-01 16:28:00+00:00,69.62117062467752,169.76531559415955,20.378829375322482,152
2019-06-01 16:29:00+00:00,69.65310543694491,170.42451572673326,20.346894563055088,152
2019-06-01 16:30:00+00:00,69.68293747760578,171.0854886231041,20.317062522394224,152
2019-06-01 16:31:00+00:00,69.71065730909802,171.7481206015962,20.289342690901975,152
2019-06-01 16:32:00+00:00,69.73625611294197,172.41229593440912,20.263743887058027,152
2019-06-01 16:33:00+00:00,69.7597257031523,173.07789697337822,20.2402742968477,152
2019-06-01 16:34:00+00:00,69.78105853901096,173.74480428752386,20.218941460989043,152
2019-06-01 16:35:00+00:00,69.80024774862977,174.4128972434777,20.199752251370228,152
2019-06-01 16:36:00+00:00,69.81728708996785,175.0820523556801,20.18271291003215,152
2019-06-01 16:37:00+00:00,69.8321710376333,175.75214612892017,20.1678289623667,152
2019-06-01 16:38:00+00:00,69.84489473882083,176.42305341286408,20.155105261179173,152
2019-06-01 16:39:00+00:00,69.8554540346959,177.0946480119504,20.144545965304104,152
2019-06-01 16:40:00+00:00,69.86384546690695,177.76680283731707,20.13615453309305,152
2019-06-01 16:41:00+00:00,69.87006628324231,178.43939007394883,20.12993371675769,152
2019-06-01 16:42:00+00:00,69.87411444209575,179.11228134278284,20.125885557904255,152
2019-06-01 16:43:00+00:00,69.87598861554386,179.78534787091655,20.12401138445614,152
2019-06-01 16:44:00+00:00,69.87568819183173,180.45846065668928,20.124311808168272,152
2019-06-01 16:45:00+00:00,69.87321327613611,181.13149063561468,20.126786723863887,152
2019-06-01 16:46:00+00:00,69.86856469046678,181.8043088527731,20.131435309533217,152
2019-06-01 16:47:00+00:00,69.86174397233212,182.4767866298508,20.13825602766788,152
2019-06-01 16:48:00+00:00,69.85275337227937,183.1487957311926,20.147246627720634,152
2019-06-01 16:49:00+00:00,69.8415958418956,183.82020898609863,20.158404158104403,152
2019-06-01 16:50:00+00:00,69.82827506096937,184.49089863823116,20.171724939030625,152
2019-06-01 16:51:00+00:00,69.81279538578654,185.1607392264797,20.187204614213456,152
2019-06-01 16:52:00+00:00,69.79516187152267,185.82960592793373,20.204838128477334,152
2019-06-01 16:53:00+00:00,69.77538025706266,186.49737516843106,20.224619742937335,152
2019-06-01 16:54:00+00:00,69.75345695586078,187.163924777346,20.246543044139216,152
2019-06-01 16:55:00+00:00,69.72939904609304,187.82913412671445,20.270600953906964,152
2019-06-01 16:56:00+00:00,69.70321425947358,188.49288427803302,20.296785740526417,152
2019-06-01 16:57:00+00:00,69.67491096931747,189.15505811768764,20.325089030682534,152
2019-06-01 16:58:00+00:00,69.6444981565309,189.81554093027117,20.3555018434691,152
2019-06-01 16:59:00+00:00,69.61198547916491,190.47421875323622,20.388014520835085,152
2019-06-01 17:00:00+00:00,69.57738313517493,191.1309811534635,20.422616864825073,152
2019-06-01 17:01:00+00:00,69.54070192762241,191.7857195668527,20.459298072377592,152
2019-06-01 17:02:00+00:00,69.50195322900136,192.43832784768733,20.49804677099864,152
2019-06-01 17:03:00+00:00,69.46114896476406,193.08870236632464,20.538851035235936,152
2019-06-01 17:04:00+00:00,69.41830159601936,193.73674210471262,20.58169840398064,152
2019-06-01 17:05:00+00:00,69.37342410173827,194.3823487386743,20.626575898261734,152
2019-06-01 17:06:00+00:00,69.32652996117318,195.02542671295032,20.67347003882682,152
2019-06-01 17:07:00+00:00,69.27763313479565,195.66588331494813,20.72236686520435,152
2019-06-01 17:08:00+00:00,69.22674804560206,196.3036287351614,20.773251954397935,152
2019-06-01 17:09:00+00:00,69.17388955950759,196.93857612724221,20.826110440492414,152
2019-06-01 17:10:00+00:00,69.11907296641023,197.5706416491186,20.88092703358977,152
2019-06-01 17:11:00+00:00,69.0623139601285,198.19974450860687,20.937686039871494,152
2019-06-01 17:12:00+00:00,69.0036285786646,198.82580741473464,20.996371421335397,152
2019-06-01 17:13:00+00:00,68.94303334308347,199.44875492610652,21.05696665691653,152
2019-06-01 17:14:00+00:00,68.88054500094437,200.0685159943991,21.119454999055634,152
2019-06-01 17:15:00+00:00,68.81618066314397,200.68502228911166,21.183819336856033,152
2019-06-01 17:16:00+00:00,68.74995774480965,201.29820862984022,21.25004225519035,152
2019-06-01 17:17:00+00:00,68.68189394558728,201.9080129853909,21.318106054412723,152
2019-06-01 17:18:00+00:00,68.61200723008344,202.51437646687828,21.387992769916565,152
2019-06-01 17:19:00+00:00,68.54031580780814,203.11724332074462,21.459684192191858,152
2019-06-01 17:20:00+00:00,68.46683806458937,203.71656130657644,21.533161935410632,152
2019-06-01 17:21:00+00:00,68.39159274208893,204.31228006966234,21.608407257911068,152
2019-06-01 17:22:00+00:00,68.31459862232072,204.90435353022463,21.685401377679284,152
2019-06-01 17:23:00+00:00,68.23587470605052,205.49273823571727,21.764125293949476,152
2019-06-01 17:24:00+00:00,68.15544014521977,206.07739373266782,21.84455985478023,152
2019-06-01 17:25:00+00:00,68.07331422611003,206.65828251908516,21.92668577388997,152
2019-06-01 17:26:00+00:00,67.9895163514077,207.23537000408834,22.0104836485923,152
2019-06-01 17:27:00+00:00,67.9040660236699,207.80862445726018,22.0959339763301,152
2019-06-01 17:28:00+00:00,67.81698282811317,208.37801695998252,22.18301717188683,152
2019-06-01 17:29:00+00:00,67.72828641727055,208.9435213486536,22.271713582729447,152
2019-06-01 17:30:00+00:00,67.63799649552945,209.5051141549168,22.36200350447055,152
2019-06-01 17:31:00+00:00,67.5461328036322,210.06277454886316,22.453867196367796,152
2019-06-01 17:32:00+00:00,67.4527151042573,210.61648427575741,22.547284895742706,152
2019-06-01 17:33:00+00:00,67.35776316813015,211.1662275908333,22.64223683186985,152
2019-06-01 17:34:00+00:00,67.2612966942962,211.71199156322592,22.738703305703794,152
2019-06-01 17:35:00+00:00,67.16333555912482,212.25376453643264,22.836664440875182,152
2019-06-01 17:36:00+00:00,67.06389941247814,212.79153826960157,22.936100587521864,152
2019-06-01 17:37:00+00:00,66.9630079260507,213.3253063907934,23.036992073949307,152
2019-06-01 17:38:00+00:00,66.8606807166614,213.85506469803022,23.139319283338594,152
2019-06-01 17:39:00+00:00,66.75693733473284,214.38081109163736,23.24306266526716,152
2019-06-01 17:40:00+00:00,66.65179725496394,214.90254549731472,23.348202745036062,152
2019-06-01 17:41:00+00:00,66.545279865602,215.42026979895678,23.454720134398002,152
2019-06-01 17:42:00+00:00,66.43740445916157,215.93398776658256,23.56259554083843,152
